9342263.176130798
25.001562500000002
37.38999934127684, 4.479159556352257e-06, 37.38577381606408
37.40999926306617, 4.437972813708832e-06, 37.4057830954945
37.4299991848555, 4.440898647885684e-06, 37.42580440714973
37.449999106644825, 4.449226022081352e-06, 37.44581118243838
37.469999028434145, 4.460029102118984e-06, 37.46579368157221
37.48999895022348, 4.468356476314652e-06, 37.48579937501172
37.50999887201281, 4.482535518864024e-06, 37.505827384807525
37.529998793802136, 4.498515074753001e-06, 37.52582287876691
37.549998715591464, 4.51044347562788e-06, 37.545832351468846
37.56999863738079, 4.530474186530955e-06, 37.56579775472324
37.58999855917012, 4.5489294482618965e-06, 37.585800814462566
37.60999848095945, 4.565809260820676e-06, 37.60584911632122
37.629998402748775, 4.582464009212012e-06, 37.62581473411224
37.6499983245381, 4.600694206775483e-06, 37.64582430503539
37.66999824632743, 4.622750495185635e-06, 37.66582454269412
37.68999816811676, 4.643681462758513e-06, 37.685782927528955
37.70999808990609, 4.666638007838468e-06, 37.705827837823264
37.729998011695415, 4.692070258760359e-06, 37.725818804210604
37.74999793348474, 4.7188528946869686e-06, 37.74580650607685
37.76999410435101, 4.747436043953156e-06, 37.765791468950546
37.7899977770634, 4.780070348233469e-06, 37.78575824761166
37.81000144977579, 4.813829973351029e-06, 37.80575958084998
37.829997620642054, 4.84916504764075e-06, 37.82574983025207
37.84999754243138, 4.88855127694457e-06, 37.845767032885405
37.86999746422071, 4.931988661262515e-06, 37.86578791328072
37.88999738601004, 4.979702264762002e-06, 37.88580792019427
37.909997307799365, 5.032142215777947e-06, 37.90572220961112
37.92999722958869, 5.086607744300941e-06, 37.925748827335504
37.94999715137802, 5.149850775354518e-06, 37.94575142646589
37.96999707316735, 5.219845731431602e-06, 37.96572944210343
37.98999699495668, 5.300418703378819e-06, 37.985728598158055
38.009996916746005, 5.3886438570194e-06, 38.00576528005793
38.02999683853533, 5.4917232457116845e-06, 38.02575189549907
38.050000511247724, 5.611232318627861e-06, 38.045690551691415
38.06999668211399, 5.749196653274979e-06, 38.065693958482754
38.09000035482638, 5.9139436238486785e-06, 38.085663010533395
